Timestamp,Longitude,Latitude,Operatorname,Node,CellID,LAC,NetworkTech,Level,Qual,SNR,CQI,LTERSSI,EventType,EventDetails,State,SourceFile
2025.07.18_22.50.58,-17.438261,14.665222,expresso,2,10226,3000,3G,-77.0,-3.0,,,,CELL_RESELECTION_3G3G,608-03-3000-2-40223-2947-146:608-03-3000-2-10226-10662-146,I,expresso_log_events.txt
2025.07.18_22.51.09,-17.438298,14.665313,expresso,2,10385,3000,3G,-77.0,-5.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10226-10662-146:608-03-3000-2-10385-10662-146,D,expresso_log_events.txt
2025.07.18_22.51.10,-17.438298,14.665313,expresso,2,10226,3000,3G,-81.0,-5.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10385-10662-146:608-03-3000-2-10226-10662-146,D,expresso_log_events.txt
2025.07.18_22.51.12,-17.438298,14.665313,expresso,2,10385,3000,3G,-79.0,-5.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10226-10662-146:608-03-3000-2-10385-10662-146,D,expresso_log_events.txt
2025.07.18_22.51.15,-17.438298,14.665313,expresso,2,10385,3000,3G,-113.0,-5.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10385-10662-146:608-03-3000-2-10385-10662-184,D,expresso_log_events.txt
2025.07.18_22.51.18,-17.438298,14.665313,expresso,2,10226,3000,3G,-87.0,-5.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10385-10662-184:608-03-3000-2-10226-10662-146,D,expresso_log_events.txt
2025.07.18_22.51.22,-17.43832,14.665407,expresso,2,10226,3000,3G,-85.0,-5.0,,,,START PING,D,,expresso_log_events.txt
2025.07.18_22.51.24,-17.43832,14.665407,expresso,2,10226,3000,3G,-83.0,-5.0,,,,START UPLOAD,D,,expresso_log_events.txt
2025.07.18_22.51.37,-17.43836,14.665494,expresso,2,10226,3000,3G,-81.0,-6.0,,,,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_22.51.48,-17.438387,14.665588,expresso,2,10385,3000,3G,-77.0,-6.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10226-10662-146:608-03-3000-2-10385-10662-184,D,expresso_log_events.txt
2025.07.18_22.52.19,-17.438528,14.665949,expresso,2,10385,3000,3G,-77.0,-5.0,,,,CALL_START,608-03-3000-2-10385 VOICE SEQUENCE:18,D,expresso_log_events.txt
2025.07.18_22.52.46,-17.438457,14.666009,expresso,2,10226,3000,3G,-71.0,-2.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10385-10662-184:608-03-3000-2-10226-10662-184,VD,expresso_log_events.txt
2025.07.18_22.53.04,-17.438457,14.666009,expresso,2,10226,3000,3G,-71.0,-2.0,,,,CALL_END,608-03-3000-2-10226 VOICE SEQUENCE:18,VD,expresso_log_events.txt
2025.07.18_22.53.06,-17.438457,14.666009,expresso,2,10385,3000,3G,-69.0,-2.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10226-10662-184:608-03-3000-2-10385-10662-184,VD,expresso_log_events.txt
2025.07.18_22.53.23,-17.438457,14.666009,expresso,2,10226,3000,3G,-67.0,-2.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10385-10662-184:608-03-3000-2-10226-10662-184,VD,expresso_log_events.txt
2025.07.18_22.53.37,-17.438457,14.666009,expresso,2,10385,3000,3G,-67.0,-2.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10226-10662-184:608-03-3000-2-10385-10662-184,VD,expresso_log_events.txt
2025.07.18_22.53.37,-17.438457,14.666009,expresso,2,10385,3000,3G,-67.0,-2.0,,,,START PING,VD,,expresso_log_events.txt
2025.07.18_22.53.39,-17.438457,14.666009,expresso,2,10385,3000,3G,-71.0,-2.0,,,,CALL_END,608-03-3000-2-10385,D,expresso_log_events.txt
2025.07.18_22.53.39,-17.438457,14.666009,expresso,2,10385,3000,3G,-71.0,-2.0,,,,START UPLOAD,D,,expresso_log_events.txt
2025.07.18_22.53.52,-17.438287,14.66604,expresso,2,10385,3000,3G,-71.0,-6.0,,,,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_22.54.03,-17.438287,14.66604,expresso,2,10223,3000,3G,-81.0,-8.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10385-10662-184:608-03-3000-2-10223-10637-146,D,expresso_log_events.txt
2025.07.18_22.54.34,-17.438103,14.66601,expresso,2,10382,3000,3G,-75.0,-5.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10223-10637-146:608-03-3000-2-10382-10637-184,D,expresso_log_events.txt
2025.07.18_22.54.35,-17.438103,14.66601,expresso,2,10382,3000,3G,-75.0,-5.0,,,,CALL_START,608-03-3000-2-10382 VOICE SEQUENCE:19,D,expresso_log_events.txt
2025.07.18_22.54.38,-17.438103,14.66601,expresso,2,10223,3000,3G,-77.0,-5.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10382-10637-184:608-03-3000-2-10223-10637-184,VD,expresso_log_events.txt
2025.07.18_22.54.38,-17.438103,14.66601,expresso,2,10382,3000,3G,-73.0,-5.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10223-10637-184:608-03-3000-2-10382-10637-184,VD,expresso_log_events.txt
2025.07.18_22.54.46,-17.438016,14.665958,expresso,2,10222,3000,3G,-67.0,-4.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10382-10637-184:608-03-3000-2-10222-10637-184,VD,expresso_log_events.txt
2025.07.18_22.54.48,-17.438016,14.665958,expresso,2,10223,3000,3G,-73.0,-3.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10222-10637-184:608-03-3000-2-10223-10637-184,VD,expresso_log_events.txt
2025.07.18_22.55.20,-17.437956,14.666243,expresso,2,10223,3000,3G,-77.0,-4.0,,,,CALL_END,608-03-3000-2-10223 VOICE SEQUENCE:19,VD,expresso_log_events.txt
2025.07.18_22.55.54,-17.437673,14.666271,expresso,2,10223,3000,3G,-77.0,-4.0,,,,START PING,VD,,expresso_log_events.txt
2025.07.18_22.55.55,-17.437673,14.666271,expresso,2,10223,3000,3G,-77.0,-4.0,,,,CALL_END,608-03-3000-2-10223,D,expresso_log_events.txt
2025.07.18_22.55.56,-17.437673,14.666271,expresso,2,10223,3000,3G,-77.0,-4.0,,,,START UPLOAD,D,,expresso_log_events.txt
2025.07.18_22.55.57,-17.437673,14.666271,expresso,2,10223,3000,3G,-75.0,-4.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10223-10637-184:608-03-3000-2-10223-10637-146,D,expresso_log_events.txt
2025.07.18_22.56.03,-17.437589,14.666313,expresso,2,10382,3000,3G,-87.0,-5.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10223-10637-146:608-03-3000-2-10382-10637-184,D,expresso_log_events.txt
2025.07.18_22.56.06,-17.437589,14.666313,expresso,2,10682,3000,3G,-85.0,-7.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10382-10637-184:608-03-3000-2-10682-10637-175,D,expresso_log_events.txt
2025.07.18_22.56.09,-17.437488,14.666327,expresso,2,10682,3000,3G,-81.0,-7.0,,,,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_22.56.19,-17.437393,14.666333,expresso,2,10223,3000,3G,-81.0,-7.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10682-10637-175:608-03-3000-2-10223-10637-146,D,expresso_log_events.txt
2025.07.18_22.56.30,-17.4373,14.666321,expresso,2,10382,3000,3G,-75.0,-7.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10223-10637-146:608-03-3000-2-10382-10637-184,D,expresso_log_events.txt
2025.07.18_22.56.33,-17.4373,14.666321,expresso,2,10223,3000,3G,-89.0,-7.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10382-10637-184:608-03-3000-2-10223-10637-146,D,expresso_log_events.txt
2025.07.18_22.56.40,-17.437204,14.666312,expresso,2,10682,3000,3G,-79.0,-8.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10223-10637-146:608-03-3000-2-10682-10637-175,D,expresso_log_events.txt
2025.07.18_22.56.52,-17.437107,14.666329,expresso,2,10682,3000,3G,-59.0,-4.0,,,,CALL_START,608-03-3000-2-10682 VOICE SEQUENCE:20,D,expresso_log_events.txt
2025.07.18_22.57.38,-17.437107,14.666329,expresso,2,10682,3000,3G,-75.0,-4.0,,,,CALL_END,608-03-3000-2-10682 VOICE SEQUENCE:20,VD,expresso_log_events.txt
2025.07.18_22.58.11,-17.437014,14.666316,expresso,2,10682,3000,3G,-79.0,-4.0,,,,START PING,VD,,expresso_log_events.txt
2025.07.18_22.58.12,-17.437014,14.666316,expresso,2,10682,3000,3G,-75.0,-4.0,,,,CALL_END,608-03-3000-2-10682,D,expresso_log_events.txt
2025.07.18_22.58.13,-17.437014,14.666316,expresso,2,10682,3000,3G,-83.0,-4.0,,,,START UPLOAD,D,,expresso_log_events.txt
2025.07.18_22.58.26,-17.437014,14.666316,expresso,2,10682,3000,3G,-79.0,-5.0,,,,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_22.59.08,-17.437014,14.666316,expresso,2,10682,3000,3G,-71.0,-5.0,,,,CALL_START,608-03-3000-2-10682 VOICE SEQUENCE:21,D,expresso_log_events.txt
2025.07.18_22.59.53,-17.437014,14.666316,expresso,2,10682,3000,3G,-73.0,-4.0,,,,CALL_END,608-03-3000-2-10682 VOICE SEQUENCE:21,VD,expresso_log_events.txt
2025.07.18_23.00.26,-17.437014,14.666316,expresso,2,10682,3000,3G,-77.0,-5.0,,,,START PING,VD,,expresso_log_events.txt
2025.07.18_23.00.27,-17.437014,14.666316,expresso,2,10682,3000,3G,-79.0,-5.0,,,,CALL_END,608-03-3000-2-10682,D,expresso_log_events.txt
2025.07.18_23.00.28,-17.437014,14.666316,expresso,2,10682,3000,3G,-79.0,-5.0,,,,START UPLOAD,D,,expresso_log_events.txt
2025.07.18_23.00.41,-17.437014,14.666316,expresso,2,10682,3000,3G,-75.0,-7.0,,,,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_23.01.13,-17.437014,14.666316,expresso,2,10223,3000,3G,-83.0,-8.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10682-10637-175:608-03-3000-2-10223-10637-146,D,expresso_log_events.txt
2025.07.18_23.01.25,-17.436923,14.666345,expresso,2,10223,3000,3G,-81.0,-7.0,,,,CALL_START,608-03-3000-2-10223 VOICE SEQUENCE:22,D,expresso_log_events.txt
2025.07.18_23.02.10,-17.436634,14.666325,expresso,2,10223,3000,3G,-67.0,-3.0,,,,CALL_END,608-03-3000-2-10223 VOICE SEQUENCE:22,VD,expresso_log_events.txt
2025.07.18_23.02.43,-17.436341,14.666336,expresso,2,10223,3000,3G,-75.0,-4.0,,,,START PING,VD,,expresso_log_events.txt
2025.07.18_23.02.44,-17.436341,14.666336,expresso,2,10223,3000,3G,-75.0,-4.0,,,,CALL_END,608-03-3000-2-10223,D,expresso_log_events.txt
2025.07.18_23.02.45,-17.436239,14.666341,expresso,2,10223,3000,3G,-75.0,-4.0,,,,START UPLOAD,D,,expresso_log_events.txt
2025.07.18_23.02.53,-17.436143,14.666329,expresso,2,40221,3000,3G,-75.0,-5.0,,,,HANDOVER_DATA_3G3G,608-03-3000-2-10223-10637-146:608-03-3000-2-40221-2947-144,D,expresso_log_events.txt
2025.07.18_23.02.57,-17.436143,14.666329,expresso,1022,4,4112,4G,-93.0,-9.0,10.0,,-67.0,IRAT_HANDOVER_DATA_3G4G,608-03-3000-2-40221-2947-144:608-03-4112-1022-4-1673-322,D,expresso_log_events.txt
2025.07.18_23.02.58,-17.436143,14.666329,expresso,1022,4,4112,4G,-93.0,-9.0,10.0,,-67.0,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_23.03.42,-17.435871,14.666407,expresso,1022,4,4112,4G,-75.0,-5.0,7.0,,-51.0,CALL_START,608-03-4112-1022-4 VOICE SEQUENCE:23,I,expresso_log_events.txt
2025.07.18_23.03.44,-17.435871,14.666407,expresso,2,40222,3000,3G,-65.0,-13.0,,,,IRAT_HANDOVER_VOICE_4G3G,608-03-4112-1022-4-1673-322:608-03-3000-2-40222-2947-145,VD,expresso_log_events.txt
2025.07.18_23.03.44,-17.435871,14.666407,expresso,2,40222,3000,3G,-65.0,-13.0,,,,CSFB_4G3G,2835,VD,expresso_log_events.txt
2025.07.18_23.03.45,-17.435871,14.666407,expresso,2,40221,3000,3G,-55.0,-11.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-40222-2947-145:608-03-3000-2-40221-2947-145,VD,expresso_log_events.txt
2025.07.18_23.04.27,-17.435508,14.666432,expresso,2,40221,3000,3G,-55.0,-3.0,,,,CALL_END,608-03-3000-2-40221 VOICE SEQUENCE:23,VD,expresso_log_events.txt
2025.07.18_23.05.00,-17.435415,14.666421,expresso,2,40221,3000,3G,-57.0,-2.0,,,,START PING,V,,expresso_log_events.txt
2025.07.18_23.05.04,-17.435415,14.666421,expresso,2,40221,3000,3G,-59.0,-2.0,,,,CALL_END,608-03-3000-2-40221,D,expresso_log_events.txt
2025.07.18_23.05.04,-17.435415,14.666421,expresso,2,40221,3000,3G,-61.0,-2.0,,,,START UPLOAD,D,,expresso_log_events.txt
2025.07.18_23.05.05,-17.435415,14.666421,expresso,1022,1,4112,4G,-76.0,-9.0,16.0,,-51.0,IRAT_HANDOVER_DATA_3G4G,608-03-3000-2-40221-2947-145:608-03-4112-1022-1-6200-322,D,expresso_log_events.txt
2025.07.18_23.05.06,-17.435415,14.666421,expresso,1022,4,4112,4G,-87.0,-8.0,15.0,,-63.0,HANDOVER_DATA_4G4G,608-03-4112-1022-1-6200-322:608-03-4112-1022-4-1673-322,D,expresso_log_events.txt
2025.07.18_23.05.17,-17.435334,14.666471,expresso,1022,4,4112,4G,-83.0,-9.0,14.0,,-55.0,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_23.06.00,-17.434945,14.666484,expresso,1022,4,4112,4G,-76.0,-6.0,12.0,,-51.0,CALL_START,608-03-4112-1022-4 VOICE SEQUENCE:24,I,expresso_log_events.txt
2025.07.18_23.06.02,-17.434845,14.666507,expresso,2,10227,3000,3G,-67.0,-3.0,,,,IRAT_HANDOVER_VOICE_4G3G,608-03-4112-1022-4-1673-322:608-03-3000-2-10227-10687-144,V,expresso_log_events.txt
2025.07.18_23.06.02,-17.434845,14.666507,expresso,2,10227,3000,3G,-67.0,-3.0,,,,CSFB_4G3G,2809,V,expresso_log_events.txt
2025.07.18_23.06.45,-17.434264,14.666524,expresso,2,10227,3000,3G,-73.0,-3.0,,,,CALL_END,608-03-3000-2-10227 VOICE SEQUENCE:24,V,expresso_log_events.txt
2025.07.18_23.07.18,-17.433985,14.666549,expresso,2,10227,3000,3G,-81.0,-3.0,,,,START PING,V,,expresso_log_events.txt
2025.07.18_23.07.20,-17.433985,14.666549,expresso,2,10227,3000,3G,-87.0,-3.0,,,,START UPLOAD,V,,expresso_log_events.txt
2025.07.18_23.07.21,-17.433985,14.666549,expresso,2,10227,3000,3G,-81.0,-3.0,,,,CALL_END,608-03-3000-2-10227,I,expresso_log_events.txt
2025.07.18_23.07.22,-17.433985,14.666549,expresso,1022,1,4112,4G,-73.0,-8.0,11.0,,-51.0,IRAT_CELL_RESELECTION_3G4G,608-03-3000-2-10227-10687-144:608-03-4112-1022-1-6200-322,I,expresso_log_events.txt
2025.07.18_23.07.24,-17.433985,14.666549,expresso,1022,4,4112,4G,-92.0,-8.0,11.0,,-65.0,HANDOVER_DATA_4G4G,608-03-4112-1022-1-6200-322:608-03-4112-1022-4-1673-322,D,expresso_log_events.txt
2025.07.18_23.07.33,-17.433881,14.66656,expresso,1022,4,4112,4G,-95.0,-9.0,8.0,,-69.0,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_23.08.15,-17.433391,14.666629,expresso,1022,4,4112,4G,-97.0,-8.0,8.0,,-71.0,CALL_START,608-03-4112-1022-4 VOICE SEQUENCE:25,I,expresso_log_events.txt
2025.07.18_23.08.17,-17.433391,14.666629,expresso,2,10227,3000,3G,-87.0,-7.0,,,,CSFB_4G3G,2144,V,expresso_log_events.txt
2025.07.18_23.08.17,-17.433391,14.666629,expresso,2,10227,3000,3G,-87.0,-7.0,,,,IRAT_HANDOVER_VOICE_4G3G,608-03-4112-1022-4-1673-322:608-03-3000-2-10227-10687-144,V,expresso_log_events.txt
2025.07.18_23.08.45,-17.433107,14.666617,expresso,2,10337,3000,3G,-77.0,-4.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10227-10687-144:608-03-3000-2-10337-10687-144,V,expresso_log_events.txt
2025.07.18_23.09.00,-17.432831,14.666679,expresso,2,10337,3000,3G,-67.0,-3.0,,,,CALL_END,608-03-3000-2-10337 VOICE SEQUENCE:25,V,expresso_log_events.txt
2025.07.18_23.09.33,-17.432654,14.66701,expresso,2,10337,3000,3G,-71.0,-4.0,,,,START PING,V,,expresso_log_events.txt
2025.07.18_23.09.35,-17.432654,14.66701,expresso,2,10337,3000,3G,-73.0,-4.0,,,,CALL_END,608-03-3000-2-10337,D,expresso_log_events.txt
2025.07.18_23.09.47,-17.4326,14.667087,expresso,1033,3,4112,4G,-78.0,-10.0,10.0,,-51.0,IRAT_HANDOVER_DATA_3G4G,608-03-3000-2-10337-10687-144:608-03-4112-1033-3-6200-469,D,expresso_log_events.txt
2025.07.18_23.09.48,-17.4326,14.667087,expresso,1033,6,4112,4G,-84.0,-11.0,10.0,,-53.0,HANDOVER_DATA_4G4G,608-03-4112-1033-3-6200-469:608-03-4112-1033-6-1673-469,D,expresso_log_events.txt
2025.07.18_23.09.50,-17.432558,14.667168,expresso,1033,6,4112,4G,-81.0,-8.0,10.0,,-55.0,START UPLOAD,D,,expresso_log_events.txt
2025.07.18_23.10.03,-17.432576,14.667261,expresso,1033,6,4112,4G,-79.0,-9.0,12.0,,-53.0,START DOWNLOAD,D,,expresso_log_events.txt
2025.07.18_23.10.46,-17.432509,14.667629,expresso,1033,6,4112,4G,-68.0,-8.0,17.0,,-51.0,CALL_START,608-03-4112-1033-6 VOICE SEQUENCE:26,I,expresso_log_events.txt
2025.07.18_23.10.48,-17.432509,14.667629,expresso,2,10333,3000,3G,-63.0,-4.0,,,,IRAT_HANDOVER_VOICE_4G3G,608-03-4112-1033-6-1673-469:608-03-3000-2-10333-10637-173,V,expresso_log_events.txt
2025.07.18_23.10.48,-17.432509,14.667629,expresso,2,10333,3000,3G,-63.0,-4.0,,,,CSFB_4G3G,2443,V,expresso_log_events.txt
2025.07.18_23.11.31,-17.432359,14.668069,expresso,2,10333,3000,3G,-67.0,-5.0,,,,CALL_END,608-03-3000-2-10333 VOICE SEQUENCE:26,V,expresso_log_events.txt
2025.07.18_23.12.04,-17.432382,14.668165,expresso,2,10333,3000,3G,-67.0,-3.0,,,,START PING,V,,expresso_log_events.txt
2025.07.18_23.12.06,-17.432382,14.668165,expresso,2,10333,3000,3G,-69.0,-3.0,,,,START UPLOAD,V,,expresso_log_events.txt
2025.07.18_23.12.08,-17.432382,14.668165,expresso,2,10333,3000,3G,-67.0,-3.0,,,,CALL_END,608-03-3000-2-10333,I,expresso_log_events.txt
2025.07.18_23.12.11,-17.432382,14.668165,2,10333,3000,3G,-113,-4.0,,,,,I,,,expresso_log_events.txt
2025.07.18_23.12.11,-17.432382,14.668165,2,10333,3000,3G,-113,-4.0,,,,,I,,,expresso_log_events.txt
2025.07.18_23.12.12,-17.432382,14.668165,NO COVERAGE,0,-1,--,-200,-4.0,,,,,I,,,expresso_log_events.txt
2025.07.18_23.12.12,-17.432382,14.668165,1033,6,4112,4G,-113,-4.0,,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.12,-17.432382,14.668165,1033,6,4112,4G,-70,-10.0,14.0,,-51.0,,608-03-3000-2-10333-10637-173:608-03-4112-1033-6-1673-469,I,,expresso_log_events.txt
2025.07.18_23.12.13,-17.432382,14.668165,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.13,-17.432382,14.668165,1033,6,4112,4G,-70,-10.0,14.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.14,-17.432382,14.668165,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.14,-17.432382,14.668165,1033,6,4112,4G,-73,-10.0,14.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.15,-17.432382,14.668165,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.15,-17.432382,14.668165,1033,6,4112,4G,-73,-10.0,13.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.16,-17.432382,14.668165,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.16,-17.432382,14.668165,1033,6,4112,4G,-69,-10.0,13.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.17,-17.432382,14.668165,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.17,-17.432382,14.668165,1033,6,4112,4G,-69,-10.0,13.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.18,-17.432382,14.668165,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.18,-17.432382,14.668165,1033,6,4112,4G,-72,-10.0,13.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.19,-17.432382,14.668165,1033,6,4112,4G,-72,-10.0,13.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.19,-17.432382,14.668165,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.19,-17.432382,14.668165,1033,6,4112,4G,-72,-10.0,13.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.20,-17.432382,14.668165,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.20,-17.432382,14.668165,1033,6,4112,4G,-75,-10.0,13.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.21,-17.432382,14.668165,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.21,-17.432382,14.668165,1033,6,4112,4G,-75,-10.0,15.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.22,-17.432382,14.668165,NO COVERAGE,-1,--,-200,-10,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.22,-17.432382,14.668165,1033,6,4112,4G,-71,-6.0,15.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.23,-17.432293,14.668114,NO COVERAGE,-1,--,-200,-6,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.23,-17.432293,14.668114,1033,6,4112,4G,-71,-6.0,15.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.24,-17.432293,14.668114,NO COVERAGE,-1,--,-200,-6,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.24,-17.432293,14.668114,1033,6,4112,4G,-63,-7.0,15.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.25,-17.432293,14.668114,NO COVERAGE,-1,--,-200,-7,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.25,-17.432293,14.668114,1033,6,4112,4G,-63,-7.0,15.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.26,-17.432293,14.668114,NO COVERAGE,-1,--,-200,-7,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.26,-17.432293,14.668114,1033,6,4112,4G,-62,-7.0,15.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.27,-17.432293,14.668114,NO COVERAGE,-1,--,-200,-7,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.27,-17.432293,14.668114,1033,6,4112,4G,-62,-7.0,18.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.28,-17.432293,14.668114,NO COVERAGE,-1,--,-200,-7,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.28,-17.432293,14.668114,1033,6,4112,4G,-74,-7.0,18.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.29,-17.432293,14.668114,NO COVERAGE,-1,--,-200,-7,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.29,-17.432293,14.668114,1033,6,4112,4G,-74,-7.0,17.0,,-51.0,,I,,,expresso_log_events.txt
2025.07.18_23.12.30,-17.432293,14.668114,NO COVERAGE,-1,--,-200,-7,,,,,,,,,expresso_log_events.txt
2025.07.18_23.12.30,-17.432293,14.668114,2,40333,3000,3G,-55,-4.0,,,,,I,,,expresso_log_events.txt
2025.07.18_23.12.31,-17.432293,14.668114,2,40333,3000,3G,-55,-4.0,,,,,608-03-4112-1033-6-1673-469:608-03-3000-2-40333-2947-173,I,,expresso_log_events.txt
2025.07.18_23.12.31,-17.432293,14.668114,NO COVERAGE,0,-1,--,-200,-4.0,,,,,I,,,expresso_log_events.txt
2025.07.18_23.12.31,-17.432293,14.668114,2,40333,3000,3G,-55,-4.0,,,,,I,,,expresso_log_events.txt
2025.07.18_23.12.37,-17.432198,14.668097,expresso,2,10336,3000,3G,-69.0,-3.0,,,,CELL_RESELECTION_3G3G,608-03-3000-2-40333-2947-173:608-03-3000-2-10336-10662-173,I,expresso_log_events.txt
2025.07.18_23.12.55,-17.432019,14.668055,expresso,2,10337,3000,3G,-73.0,-7.0,,,,CELL_RESELECTION_3G3G,608-03-3000-2-10336-10662-173:608-03-3000-2-10337-10687-171,I,expresso_log_events.txt
2025.07.18_23.13.02,-17.431925,14.668033,expresso,2,10337,3000,3G,-71.0,-7.0,,,,CALL_START,608-03-3000-2-10337 VOICE SEQUENCE:27,I,expresso_log_events.txt
2025.07.18_23.13.47,-17.431672,14.668295,expresso,2,10337,3000,3G,-57.0,-3.0,,,,CALL_END,608-03-3000-2-10337 VOICE SEQUENCE:27,V,expresso_log_events.txt
2025.07.18_23.14.21,-17.431645,14.668479,expresso,2,10337,3000,3G,-63.0,-3.0,,,,START PING,V,,expresso_log_events.txt
2025.07.18_23.14.22,-17.431645,14.668479,expresso,2,10337,3000,3G,-63.0,-3.0,,,,CALL_END,608-03-3000-2-10337,I,expresso_log_events.txt
2025.07.18_23.14.23,-17.431645,14.668479,expresso,2,10337,3000,3G,-63.0,-3.0,,,,START UPLOAD,I,,expresso_log_events.txt
2025.07.18_23.14.36,-17.431645,14.668479,expresso,2,10337,3000,3G,-69.0,-5.0,,,,START DOWNLOAD,I,,expresso_log_events.txt
2025.07.18_23.14.37,-17.431645,14.668479,expresso,2,10332,3000,3G,-65.0,-5.0,,,,CELL_RESELECTION_3G3G,608-03-3000-2-10337-10687-171:608-03-3000-2-10332-10637-172,I,expresso_log_events.txt
2025.07.18_23.14.50,-17.431645,14.668479,expresso,2,10333,3000,3G,-71.0,-5.0,,,,CELL_RESELECTION_3G3G,608-03-3000-2-10332-10637-172:608-03-3000-2-10333-10637-173,I,expresso_log_events.txt
2025.07.18_23.15.19,-17.431397,14.668611,expresso,2,10333,3000,3G,-57.0,-4.0,,,,CALL_START,608-03-3000-2-10333 VOICE SEQUENCE:28,I,expresso_log_events.txt
2025.07.18_23.15.50,-17.431192,14.668581,expresso,2,10332,3000,3G,-65.0,-5.0,,,,HANDOVER_VOICE_3G3G,608-03-3000-2-10333-10637-173:608-03-3000-2-10332-10637-173,V,expresso_log_events.txt
2025.07.18_23.16.04,-17.431192,14.668581,expresso,2,10332,3000,3G,-71.0,-3.0,,,,CALL_END,608-03-3000-2-10332 VOICE SEQUENCE:28,V,expresso_log_events.txt
