Timestamp	Longitude	Latitude	Operatorname	Node	CellID	LAC	NetworkTech	Level	Qual	SNR	CQI	LTERSSI	EventType	EventDetails	State
2025.07.18_22.57.38	-17.437107	14.666329	expresso	2	10682	3000	3G	-75	-4	-	-	-	CALL_END	608-03-3000-2-10682 VOICE SEQUENCE:20	VD
2025.07.18_22.58.11	-17.437014	14.666316	expresso	2	10682	3000	3G	-79	-4	-	-	-		START PING	VD
2025.07.18_22.58.12	-17.437014	14.666316	expresso	2	10682	3000	3G	-75	-4	-	-	-	CALL_END	608-03-3000-2-10682	D
2025.07.18_22.58.13	-17.437014	14.666316	expresso	2	10682	3000	3G	-83	-4	-	-	-		START UPLOAD	D
2025.07.18_22.58.26	-17.437014	14.666316	expresso	2	10682	3000	3G	-79	-5	-	-	-		START DOWNLOAD	D
2025.07.18_22.59.08	-17.437014	14.666316	expresso	2	10682	3000	3G	-71	-5	-	-	-	CALL_START	608-03-3000-2-10682 VOICE SEQUENCE:21	D
2025.07.18_22.59.53	-17.437014	14.666316	expresso	2	10682	3000	3G	-73	-4	-	-	-	CALL_END	608-03-3000-2-10682 VOICE SEQUENCE:21	VD
2025.07.18_23.00.26	-17.437014	14.666316	expresso	2	10682	3000	3G	-77	-5	-	-	-		START PING	VD
2025.07.18_23.00.27	-17.437014	14.666316	expresso	2	10682	3000	3G	-79	-5	-	-	-	CALL_END	608-03-3000-2-10682	D
2025.07.18_23.00.28	-17.437014	14.666316	expresso	2	10682	3000	3G	-79	-5	-	-	-		START UPLOAD	D
2025.07.18_23.00.41	-17.437014	14.666316	expresso	2	10682	3000	3G	-75	-7	-	-	-		START DOWNLOAD	D
2025.07.18_23.01.13	-17.437014	14.666316	expresso	2	10223	3000	3G	-83	-8	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10682-10637-175:608-03-3000-2-10223-10637-146	D
2025.07.18_23.01.25	-17.436923	14.666345	expresso	2	10223	3000	3G	-81	-7	-	-	-	CALL_START	608-03-3000-2-10223 VOICE SEQUENCE:22	D
2025.07.18_23.02.10	-17.436634	14.666325	expresso	2	10223	3000	3G	-67	-3	-	-	-	CALL_END	608-03-3000-2-10223 VOICE SEQUENCE:22	VD
2025.07.18_23.02.43	-17.436341	14.666336	expresso	2	10223	3000	3G	-75	-4	-	-	-		START PING	VD
2025.07.18_23.02.44	-17.436341	14.666336	expresso	2	10223	3000	3G	-75	-4	-	-	-	CALL_END	608-03-3000-2-10223	D
2025.07.18_23.02.45	-17.436239	14.666341	expresso	2	10223	3000	3G	-75	-4	-	-	-		START UPLOAD	D
2025.07.18_23.02.53	-17.436143	14.666329	expresso	2	40221	3000	3G	-75	-5	-	-	-	HANDOVER_DATA_3G3G	608-03-3000-2-10223-10637-146:608-03-3000-2-40221-2947-144	D
2025.07.18_23.02.57	-17.436143	14.666329	expresso	1022	4	4112	4G	-93	-9	10.0	-	-67	IRAT_HANDOVER_DATA_3G4G	608-03-3000-2-40221-2947-144:608-03-4112-1022-4-1673-322	D
2025.07.18_23.02.58	-17.436143	14.666329	expresso	1022	4	4112	4G	-93	-9	10.0	-	-67		START DOWNLOAD	D
2025.07.18_23.03.42	-17.435871	14.666407	expresso	1022	4	4112	4G	-75	-5	7.0	-	-51	CALL_START	608-03-4112-1022-4 VOICE SEQUENCE:23	I
2025.07.18_23.03.44	-17.435871	14.666407	expresso	2	40222	3000	3G	-65	-13	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-03-4112-1022-4-1673-322:608-03-3000-2-40222-2947-145	VD
2025.07.18_23.03.44	-17.435871	14.666407	expresso	2	40222	3000	3G	-65	-13	-	-	-	CSFB_4G3G	2835	VD
2025.07.18_23.03.45	-17.435871	14.666407	expresso	2	40221	3000	3G	-55	-11	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-40222-2947-145:608-03-3000-2-40221-2947-145	VD
2025.07.18_23.04.27	-17.435508	14.666432	expresso	2	40221	3000	3G	-55	-3	-	-	-	CALL_END	608-03-3000-2-40221 VOICE SEQUENCE:23	VD
2025.07.18_23.05.00	-17.435415	14.666421	expresso	2	40221	3000	3G	-57	-2	-	-	-		START PING	V
2025.07.18_23.05.04	-17.435415	14.666421	expresso	2	40221	3000	3G	-59	-2	-	-	-	CALL_END	608-03-3000-2-40221	D
2025.07.18_23.05.04	-17.435415	14.666421	expresso	2	40221	3000	3G	-61	-2	-	-	-		START UPLOAD	D
2025.07.18_23.05.05	-17.435415	14.666421	expresso	1022	1	4112	4G	-76	-9	16.0	-	-51	IRAT_HANDOVER_DATA_3G4G	608-03-3000-2-40221-2947-145:608-03-4112-1022-1-6200-322	D
2025.07.18_23.05.06	-17.435415	14.666421	expresso	1022	4	4112	4G	-87	-8	15.0	-	-63	HANDOVER_DATA_4G4G	608-03-4112-1022-1-6200-322:608-03-4112-1022-4-1673-322	D
2025.07.18_23.05.17	-17.435334	14.666471	expresso	1022	4	4112	4G	-83	-9	14.0	-	-55		START DOWNLOAD	D
2025.07.18_23.06.00	-17.434945	14.666484	expresso	1022	4	4112	4G	-76	-6	12.0	-	-51	CALL_START	608-03-4112-1022-4 VOICE SEQUENCE:24	I
2025.07.18_23.06.02	-17.434845	14.666507	expresso	2	10227	3000	3G	-67	-3	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-03-4112-1022-4-1673-322:608-03-3000-2-10227-10687-144	V
2025.07.18_23.06.02	-17.434845	14.666507	expresso	2	10227	3000	3G	-67	-3	-	-	-	CSFB_4G3G	2809	V
2025.07.18_23.06.45	-17.434264	14.666524	expresso	2	10227	3000	3G	-73	-3	-	-	-	CALL_END	608-03-3000-2-10227 VOICE SEQUENCE:24	V
2025.07.18_23.07.18	-17.433985	14.666549	expresso	2	10227	3000	3G	-81	-3	-	-	-		START PING	V
2025.07.18_23.07.20	-17.433985	14.666549	expresso	2	10227	3000	3G	-87	-3	-	-	-		START UPLOAD	V
2025.07.18_23.07.21	-17.433985	14.666549	expresso	2	10227	3000	3G	-81	-3	-	-	-	CALL_END	608-03-3000-2-10227	I
2025.07.18_23.07.22	-17.433985	14.666549	expresso	1022	1	4112	4G	-73	-8	11.0	-	-51	IRAT_CELL_RESELECTION_3G4G	608-03-3000-2-10227-10687-144:608-03-4112-1022-1-6200-322	I
2025.07.18_23.07.24	-17.433985	14.666549	expresso	1022	4	4112	4G	-92	-8	11.0	-	-65	HANDOVER_DATA_4G4G	608-03-4112-1022-1-6200-322:608-03-4112-1022-4-1673-322	D
2025.07.18_23.07.33	-17.433881	14.66656	expresso	1022	4	4112	4G	-95	-9	8.0	-	-69		START DOWNLOAD	D
2025.07.18_23.08.15	-17.433391	14.666629	expresso	1022	4	4112	4G	-97	-8	8.0	-	-71	CALL_START	608-03-4112-1022-4 VOICE SEQUENCE:25	I
2025.07.18_23.08.17	-17.433391	14.666629	expresso	2	10227	3000	3G	-87	-7	-	-	-	CSFB_4G3G	2144	V
2025.07.18_23.08.17	-17.433391	14.666629	expresso	2	10227	3000	3G	-87	-7	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-03-4112-1022-4-1673-322:608-03-3000-2-10227-10687-144	V
2025.07.18_23.08.45	-17.433107	14.666617	expresso	2	10337	3000	3G	-77	-4	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10227-10687-144:608-03-3000-2-10337-10687-144	V
2025.07.18_23.09.00	-17.432831	14.666679	expresso	2	10337	3000	3G	-67	-3	-	-	-	CALL_END	608-03-3000-2-10337 VOICE SEQUENCE:25	V
2025.07.18_23.09.33	-17.432654	14.66701	expresso	2	10337	3000	3G	-71	-4	-	-	-		START PING	V
2025.07.18_23.09.35	-17.432654	14.66701	expresso	2	10337	3000	3G	-73	-4	-	-	-	CALL_END	608-03-3000-2-10337	D
2025.07.18_23.09.47	-17.4326	14.667087	expresso	1033	3	4112	4G	-78	-10	10.0	-	-51	IRAT_HANDOVER_DATA_3G4G	608-03-3000-2-10337-10687-144:608-03-4112-1033-3-6200-469	D
2025.07.18_23.09.48	-17.4326	14.667087	expresso	1033	6	4112	4G	-84	-11	10.0	-	-53	HANDOVER_DATA_4G4G	608-03-4112-1033-3-6200-469:608-03-4112-1033-6-1673-469	D
2025.07.18_23.09.50	-17.432558	14.667168	expresso	1033	6	4112	4G	-81	-8	10.0	-	-55		START UPLOAD	D
2025.07.18_23.10.03	-17.432576	14.667261	expresso	1033	6	4112	4G	-79	-9	12.0	-	-53		START DOWNLOAD	D
2025.07.18_23.10.46	-17.432509	14.667629	expresso	1033	6	4112	4G	-68	-8	17.0	-	-51	CALL_START	608-03-4112-1033-6 VOICE SEQUENCE:26	I
2025.07.18_23.10.48	-17.432509	14.667629	expresso	2	10333	3000	3G	-63	-4	-	-	-	IRAT_HANDOVER_VOICE_4G3G	608-03-4112-1033-6-1673-469:608-03-3000-2-10333-10637-173	V
2025.07.18_23.10.48	-17.432509	14.667629	expresso	2	10333	3000	3G	-63	-4	-	-	-	CSFB_4G3G	2443	V
2025.07.18_23.11.31	-17.432359	14.668069	expresso	2	10333	3000	3G	-67	-5	-	-	-	CALL_END	608-03-3000-2-10333 VOICE SEQUENCE:26	V
2025.07.18_23.12.04	-17.432382	14.668165	expresso	2	10333	3000	3G	-67	-3	-	-	-		START PING	V
2025.07.18_23.12.06	-17.432382	14.668165	expresso	2	10333	3000	3G	-69	-3	-	-	-		START UPLOAD	V
2025.07.18_23.12.08	-17.432382	14.668165	expresso	2	10333	3000	3G	-67	-3	-	-	-	CALL_END	608-03-3000-2-10333	I
2025.07.18_23.12.11	-17.432382	14.668165		2	10333	3000	3G	-113	-4	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.11	-17.432382	14.668165		2	10333	3000	3G	-113	-4	-	-	-	IN_COVERAGE		I
2025.07.18_23.12.12	-17.432382	14.668165	NO COVERAGE	0	-1		--	-200	-4	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.12	-17.432382	14.668165		1033	6	4112	4G	-113	-4	-	-	-51	IN_COVERAGE		I
2025.07.18_23.12.12	-17.432382	14.668165		1033	6	4112	4G	-70	-10	14.0	-	-51	IRAT_CELL_RESELECTION_3G4G	608-03-3000-2-10333-10637-173:608-03-4112-1033-6-1673-469	I
2025.07.18_23.12.13	-17.432382	14.668165	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.13	-17.432382	14.668165		1033	6	4112	4G	-70	-10	14.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.14	-17.432382	14.668165	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.14	-17.432382	14.668165		1033	6	4112	4G	-73	-10	14.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.15	-17.432382	14.668165	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.15	-17.432382	14.668165		1033	6	4112	4G	-73	-10	13.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.16	-17.432382	14.668165	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.16	-17.432382	14.668165		1033	6	4112	4G	-69	-10	13.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.17	-17.432382	14.668165	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.17	-17.432382	14.668165		1033	6	4112	4G	-69	-10	13.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.18	-17.432382	14.668165	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.18	-17.432382	14.668165		1033	6	4112	4G	-72	-10	13.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.19	-17.432382	14.668165		1033	6	4112	4G	-72	-10	13.0	-	-51		START DOWNLOAD	I
2025.07.18_23.12.19	-17.432382	14.668165	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.19	-17.432382	14.668165		1033	6	4112	4G	-72	-10	13.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.20	-17.432382	14.668165	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.20	-17.432382	14.668165		1033	6	4112	4G	-75	-10	13.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.21	-17.432382	14.668165	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.21	-17.432382	14.668165		1033	6	4112	4G	-75	-10	15.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.22	-17.432382	14.668165	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.22	-17.432382	14.668165		1033	6	4112	4G	-71	-6	15.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.23	-17.432293	14.668114	NO COVERAGE		-1		--	-200	-6	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.23	-17.432293	14.668114		1033	6	4112	4G	-71	-6	15.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.24	-17.432293	14.668114	NO COVERAGE		-1		--	-200	-6	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.24	-17.432293	14.668114		1033	6	4112	4G	-63	-7	15.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.25	-17.432293	14.668114	NO COVERAGE		-1		--	-200	-7	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.25	-17.432293	14.668114		1033	6	4112	4G	-63	-7	15.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.26	-17.432293	14.668114	NO COVERAGE		-1		--	-200	-7	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.26	-17.432293	14.668114		1033	6	4112	4G	-62	-7	15.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.27	-17.432293	14.668114	NO COVERAGE		-1		--	-200	-7	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.27	-17.432293	14.668114		1033	6	4112	4G	-62	-7	18.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.28	-17.432293	14.668114	NO COVERAGE		-1		--	-200	-7	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.28	-17.432293	14.668114		1033	6	4112	4G	-74	-7	18.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.29	-17.432293	14.668114	NO COVERAGE		-1		--	-200	-7	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.29	-17.432293	14.668114		1033	6	4112	4G	-74	-7	17.0	-	-51	IN_COVERAGE		I
2025.07.18_23.12.30	-17.432293	14.668114	NO COVERAGE		-1		--	-200	-7	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.30	-17.432293	14.668114		2	40333	3000	3G	-55	-4	-	-	-	IN_COVERAGE		I
2025.07.18_23.12.31	-17.432293	14.668114		2	40333	3000	3G	-55	-4	-	-	-	IRAT_CELL_RESELECTION_4G3G	608-03-4112-1033-6-1673-469:608-03-3000-2-40333-2947-173	I
2025.07.18_23.12.31	-17.432293	14.668114	NO COVERAGE	0	-1		--	-200	-4	-	-	-	NO_COVERAGE		I
2025.07.18_23.12.31	-17.432293	14.668114		2	40333	3000	3G	-55	-4	-	-	-	IN_COVERAGE		I
2025.07.18_23.12.37	-17.432198	14.668097	expresso	2	10336	3000	3G	-69	-3	-	-	-	CELL_RESELECTION_3G3G	608-03-3000-2-40333-2947-173:608-03-3000-2-10336-10662-173	I
2025.07.18_23.12.55	-17.432019	14.668055	expresso	2	10337	3000	3G	-73	-7	-	-	-	CELL_RESELECTION_3G3G	608-03-3000-2-10336-10662-173:608-03-3000-2-10337-10687-171	I
2025.07.18_23.13.02	-17.431925	14.668033	expresso	2	10337	3000	3G	-71	-7	-	-	-	CALL_START	608-03-3000-2-10337 VOICE SEQUENCE:27	I
2025.07.18_23.13.47	-17.431672	14.668295	expresso	2	10337	3000	3G	-57	-3	-	-	-	CALL_END	608-03-3000-2-10337 VOICE SEQUENCE:27	V
2025.07.18_23.14.21	-17.431645	14.668479	expresso	2	10337	3000	3G	-63	-3	-	-	-		START PING	V
2025.07.18_23.14.22	-17.431645	14.668479	expresso	2	10337	3000	3G	-63	-3	-	-	-	CALL_END	608-03-3000-2-10337	I
2025.07.18_23.14.23	-17.431645	14.668479	expresso	2	10337	3000	3G	-63	-3	-	-	-		START UPLOAD	I
2025.07.18_23.14.36	-17.431645	14.668479	expresso	2	10337	3000	3G	-69	-5	-	-	-		START DOWNLOAD	I
2025.07.18_23.14.37	-17.431645	14.668479	expresso	2	10332	3000	3G	-65	-5	-	-	-	CELL_RESELECTION_3G3G	608-03-3000-2-10337-10687-171:608-03-3000-2-10332-10637-172	I
2025.07.18_23.14.50	-17.431645	14.668479	expresso	2	10333	3000	3G	-71	-5	-	-	-	CELL_RESELECTION_3G3G	608-03-3000-2-10332-10637-172:608-03-3000-2-10333-10637-173	I
2025.07.18_23.15.19	-17.431397	14.668611	expresso	2	10333	3000	3G	-57	-4	-	-	-	CALL_START	608-03-3000-2-10333 VOICE SEQUENCE:28	I
2025.07.18_23.15.50	-17.431192	14.668581	expresso	2	10332	3000	3G	-65	-5	-	-	-	HANDOVER_VOICE_3G3G	608-03-3000-2-10333-10637-173:608-03-3000-2-10332-10637-173	V
2025.07.18_23.16.04	-17.431192	14.668581	expresso	2	10332	3000	3G	-71	-3	-	-	-	CALL_END	608-03-3000-2-10332 VOICE SEQUENCE:28	V
2025.07.18_23.16.37	-17.431192	14.668581	expresso	2	10332	3000	3G	-69	-3	-	-	-		START PING	V
2025.07.18_23.16.38	-17.431192	14.668581	expresso	2	10332	3000	3G	-69	-2	-	-	-	CALL_END	608-03-3000-2-10332	I
2025.07.18_23.16.39	-17.431192	14.668581	expresso	2	10332	3000	3G	-75	-2	-	-	-	CELL_RESELECTION_3G3G	608-03-3000-2-10332-10637-173:608-03-3000-2-10332-10637-172	I
2025.07.18_23.16.39	-17.431192	14.668581	expresso	2	10332	3000	3G	-75	-2	-	-	-		START UPLOAD	I
2025.07.18_23.16.52	-17.431192	14.668581	expresso	2	10332	3000	3G	-73	-4	-	-	-		START DOWNLOAD	I
2025.07.18_23.17.34	-17.431192	14.668581	expresso	2	10332	3000	3G	-71	-4	-	-	-	CALL_START	608-03-3000-2-10332 VOICE SEQUENCE:29	I
2025.07.18_23.18.19	-17.431192	14.668581	expresso	2	10332	3000	3G	-77	-2	-	-	-	CALL_END	608-03-3000-2-10332 VOICE SEQUENCE:29	V
2025.07.18_23.18.52	-17.431192	14.668581	expresso	2	10332	3000	3G	-77	-3	-	-	-		START PING	V
2025.07.18_23.18.55	-17.431192	14.668581	expresso	2	10332	3000	3G	-77	-4	-	-	-		START UPLOAD	V
2025.07.18_23.18.55	-17.431192	14.668581	expresso	2	10332	3000	3G	-77	-4	-	-	-	CALL_END	608-03-3000-2-10332	I
2025.07.18_23.19.08	-17.431192	14.668581	expresso	2	10332	3000	3G	-77	-4	-	-	-		START DOWNLOAD	I
2025.07.18_23.19.50	-17.431192	14.668581	expresso	2	10332	3000	3G	-85	-3	-	-	-	CALL_START	608-03-3000-2-10332 VOICE SEQUENCE:30	I
2025.07.18_23.20.35	-17.431192	14.668581	expresso	2	10332	3000	3G	-79	-2	-	-	-	CALL_END	608-03-3000-2-10332 VOICE SEQUENCE:30	V
2025.07.18_23.21.08	-17.431193	14.668677	expresso	2	10332	3000	3G	-67	-3	-	-	-		START PING	V
2025.07.18_23.21.09	-17.431193	14.668677	expresso	2	10332	3000	3G	-67	-3	-	-	-	CALL_END	608-03-3000-2-10332	I
2025.07.18_23.21.10	-17.431193	14.668677	expresso	2	10332	3000	3G	-59	-3	-	-	-		START UPLOAD	I
2025.07.18_23.21.11	-17.431193	14.668677	expresso	2	10333	3000	3G	-113	-3	-	-	-	CELL_RESELECTION_3G3G	608-03-3000-2-10332-10637-172:608-03-3000-2-10333-10637-173	I
2025.07.18_23.21.15	-17.431193	14.668677	expresso	2	10338	3000	3G	-65	-5	-	-	-	CELL_RESELECTION_3G3G	608-03-3000-2-10333-10637-173:608-03-3000-2-10338-10687-172	I
2025.07.18_23.21.23	-17.431099	14.668689	expresso	2	10338	3000	3G	-55	-4	-	-	-		START DOWNLOAD	I
2025.07.18_23.22.05	-17.430728	14.668606	expresso	2	10338	3000	3G	-67	-4	-	-	-	CALL_START	608-03-3000-2-10338 VOICE SEQUENCE:31	I
2025.07.18_23.22.50	-17.430266	14.668667	expresso	2	10338	3000	3G	-67	-2	-	-	-	CALL_END	608-03-3000-2-10338 VOICE SEQUENCE:31	V
2025.07.18_23.23.23	-17.430078	14.668706	expresso	2	10338	3000	3G	-77	-3	-	-	-		START PING	V
2025.07.18_23.23.24	-17.430078	14.668706	expresso	2	10338	3000	3G	-79	-3	-	-	-	CALL_END	608-03-3000-2-10338	I
2025.07.18_23.23.25	-17.430078	14.668706	expresso	2	10338	3000	3G	-79	-3	-	-	-		START UPLOAD	I
2025.07.18_23.23.38	-17.429982	14.668701	expresso	2	10338	3000	3G	-75	-3	-	-	-		START DOWNLOAD	I
2025.07.18_23.24.20	-17.429544	14.668579	expresso	2	10338	3000	3G	-83	-5	-	-	-	CALL_START	608-03-3000-2-10338 VOICE SEQUENCE:32	I
2025.07.18_23.25.05	-17.42908	14.668722	expresso	2	10338	3000	3G	-87	-4	-	-	-	CALL_END	608-03-3000-2-10338 VOICE SEQUENCE:32	V
2025.07.18_23.25.39	-17.429066	14.669015	expresso	2	10338	3000	3G	-91	-4	-	-	-		START PING	V
2025.07.18_23.25.40	-17.429066	14.669015	expresso	2	10338	3000	3G	-91	-4	-	-	-	CALL_END	608-03-3000-2-10338	I
2025.07.18_23.25.42	-17.429066	14.669015	expresso	2	10338	3000	3G	-85	-4	-	-	-		START UPLOAD	I
2025.07.18_23.25.46	-17.429069	14.66911	expresso	1033	5	4112	4G	-88	-8	8.0	-	-63	IRAT_CELL_RESELECTION_3G4G	608-03-3000-2-10338-10687-172:608-03-4112-1033-5-1673-470	I
2025.07.18_23.25.47	-17.429069	14.66911	NO COVERAGE		-1		--	-200	-8	-	-	-	NO_COVERAGE		I
2025.07.18_23.25.47	-17.429069	14.66911		1033	5	4112	4G	-88	-8	8.0	-	-63	IN_COVERAGE		I
2025.07.18_23.25.48	-17.429069	14.66911	NO COVERAGE		-1		--	-200	-8	-	-	-	NO_COVERAGE		I
2025.07.18_23.25.48	-17.429069	14.66911		1033	5	4112	4G	-88	-8	8.0	-	-63	IN_COVERAGE		I
2025.07.18_23.25.49	-17.429069	14.66911	NO COVERAGE		-1		--	-200	-8	-	-	-	NO_COVERAGE		I
2025.07.18_23.25.49	-17.429069	14.66911		1033	5	4112	4G	-89	-8	8.0	-	-63	IN_COVERAGE		I
2025.07.18_23.25.50	-17.429069	14.66911	NO COVERAGE		-1		--	-200	-8	-	-	-	NO_COVERAGE		I
2025.07.18_23.25.50	-17.429069	14.66911		1033	5	4112	4G	-89	-8	8.0	-	-63	IN_COVERAGE		I
2025.07.18_23.25.51	-17.429069	14.66911	NO COVERAGE		-1		--	-200	-8	-	-	-	NO_COVERAGE		I
2025.07.18_23.25.51	-17.429069	14.66911		1033	5	4112	4G	-89	-7	8.0	-	-63	IN_COVERAGE		I
2025.07.18_23.25.52	-17.429069	14.669209	NO COVERAGE		-1		--	-200	-7	-	-	-	NO_COVERAGE		I
2025.07.18_23.25.52	-17.429069	14.669209		1033	5	4112	4G	-89	-7	8.0	-	-63	IN_COVERAGE		I
2025.07.18_23.25.53	-17.429069	14.669209	NO COVERAGE		-1		--	-200	-7	-	-	-	NO_COVERAGE		I
2025.07.18_23.25.53	-17.429069	14.669209		1033	5	4112	4G	-90	-6	8.0	-	-65	IN_COVERAGE		I
2025.07.18_23.25.54	-17.429069	14.669209	NO COVERAGE		-1		--	-200	-6	-	-	-	NO_COVERAGE		I
2025.07.18_23.25.54	-17.429069	14.669209		1033	5	4112	4G	-90	-6	9.0	-	-65	IN_COVERAGE		I
2025.07.18_23.25.55	-17.429069	14.669209		1033	5	4112	4G	-90	-6	9.0	-	-65		START DOWNLOAD	I
2025.07.18_23.25.55	-17.429069	14.669209	NO COVERAGE		-1		--	-200	-6	-	-	-	NO_COVERAGE		I
2025.07.18_23.25.55	-17.429069	14.669209		1033	5	4112	4G	-91	-6	9.0	-	-67	IN_COVERAGE		I
2025.07.18_23.25.56	-17.429069	14.669209	NO COVERAGE		-1		--	-200	-6	-	-	-	NO_COVERAGE		I
2025.07.18_23.25.56	-17.429069	14.669209		1033	5	4112	4G	-91	-6	9.0	-	-67	IN_COVERAGE		I
2025.07.18_23.25.57	-17.429069	14.669209	NO COVERAGE		-1		--	-200	-6	-	-	-	NO_COVERAGE		I
2025.07.18_23.25.57	-17.429069	14.669209		1033	5	4112	4G	-97	-10	8.0	-	-69	IN_COVERAGE		I
2025.07.18_23.25.58	-17.429069	14.669209	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.25.58	-17.429069	14.669209		1033	5	4112	4G	-97	-10	8.0	-	-69	IN_COVERAGE		I
2025.07.18_23.25.59	-17.429069	14.669209	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.25.59	-17.429069	14.669209		1033	5	4112	4G	-97	-10	8.0	-	-69	IN_COVERAGE		I
2025.07.18_23.26.00	-17.429069	14.669209	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.00	-17.429069	14.669209		1033	5	4112	4G	-97	-10	7.0	-	-69	IN_COVERAGE		I
2025.07.18_23.26.01	-17.429107	14.669293	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.01	-17.429107	14.669293		1033	5	4112	4G	-97	-9	7.0	-	-71	IN_COVERAGE		I
2025.07.18_23.26.02	-17.429107	14.669293	NO COVERAGE		-1		--	-200	-9	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.02	-17.429107	14.669293		1033	5	4112	4G	-97	-9	6.0	-	-71	IN_COVERAGE		I
2025.07.18_23.26.03	-17.429107	14.669293	NO COVERAGE		-1		--	-200	-9	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.03	-17.429107	14.669293		1033	5	4112	4G	-99	-11	5.0	-	-69	IN_COVERAGE		I
2025.07.18_23.26.04	-17.429107	14.669293	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.04	-17.429107	14.669293		1033	5	4112	4G	-99	-11	5.0	-	-69	IN_COVERAGE		I
2025.07.18_23.26.05	-17.429107	14.669293	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.05	-17.429107	14.669293		1033	5	4112	4G	-98	-11	4.0	-	-69	IN_COVERAGE		I
2025.07.18_23.26.06	-17.429107	14.669293	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.06	-17.429107	14.669293		1033	5	4112	4G	-98	-11	4.0	-	-69	IN_COVERAGE		I
2025.07.18_23.26.07	-17.429107	14.669293	NO COVERAGE		-1		--	-200	-11	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.07	-17.429107	14.669293		1033	5	4112	4G	-97	-10	2.0	-	-69	IN_COVERAGE		I
2025.07.18_23.26.08	-17.429107	14.669293		1033	5	4112	4G	-97	-10	2.0	-	-69	NO_COVERAGE		I
2025.07.18_23.26.08	-17.429107	14.669293		1033	5	4112	4G	-97	-10	2.0	-	-69	IN_COVERAGE		I
2025.07.18_23.26.09	-17.429107	14.669293	NO COVERAGE		-1		--	-200	-10	-	-	-	NO_COVERAGE		I
2025.07.18_23.26.09	-17.429107	14.669293		1033	5	4112	4G	-98	-14	2.0	-	-65	IN_COVERAGE		I
